"playerID","trialID","questionset","question","condition","correctanswer","stimuli.true","response_1","response_2","response_3","correct_1","correct_2","correct_3","gender","race","marital","eng.first.lang","eng.read","lang.home","zip","citizenship","years.in.us","enrolled","education","employed","income","hh.size","deg.minors","poli.party","poli.orient","religious","religion","edu.ordinal","income.ordinal","relig.ordinal","ideology_strength"
"4nWnh8PcEtQZ6T4Pm",29,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim4_vaccines_false.png","Probabilistic","0",TRUE,"49","39","22",TRUE,TRUE,TRUE,"Female","Hispanic or Latino (e.g. Mexican, Puerto Rican, Cuban, etc.)","Married","Yes","Excellent","English",92557,"UNITED STATES",38,"No","Some college","Yes, full time","$75,001-$100,000","3-5","1-2","Democratic","Liberal","Definitely not","Atheism",2,5,1,2
"4nWnh8PcEtQZ6T4Pm",29,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim5_vaccines_false.png","Probabilistic","0",TRUE,"89","90","88",FALSE,FALSE,FALSE,"Female","Hispanic or Latino (e.g. Mexican, Puerto Rican, Cuban, etc.)","Married","Yes","Excellent","English",92557,"UNITED STATES",38,"No","Some college","Yes, full time","$75,001-$100,000","3-5","1-2","Democratic","Liberal","Definitely not","Atheism",2,5,1,2
"4nWnh8PcEtQZ6T4Pm",29,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim14_health_true.png","Probabilistic","100",FALSE,"28","29","29",FALSE,FALSE,FALSE,"Female","Hispanic or Latino (e.g. Mexican, Puerto Rican, Cuban, etc.)","Married","Yes","Excellent","English",92557,"UNITED STATES",38,"No","Some college","Yes, full time","$75,001-$100,000","3-5","1-2","Democratic","Liberal","Definitely not","Atheism",2,5,1,2
"4nWnh8PcEtQZ6T4Pm",29,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim11_politics_true.png","Probabilistic","100",FALSE,"1","0","0",FALSE,FALSE,FALSE,"Female","Hispanic or Latino (e.g. Mexican, Puerto Rican, Cuban, etc.)","Married","Yes","Excellent","English",92557,"UNITED STATES",38,"No","Some college","Yes, full time","$75,001-$100,000","3-5","1-2","Democratic","Liberal","Definitely not","Atheism",2,5,1,2
"oprtuCjbpfau3DWed",20,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim3_vaccines_false.png","Probabilistic","0",TRUE,"0","0","0",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Married","Yes","Excellent","English",43113,"UNITED STATES",47,"No","Some college","No","$20,001 - $50,000","3-5","1-2","Independent","Moderate","Definitely not","Atheism",2,3,1,1
"oprtuCjbpfau3DWed",20,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim9_politics_true.png","Probabilistic","100",FALSE,"89","93","96",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Married","Yes","Excellent","English",43113,"UNITED STATES",47,"No","Some college","No","$20,001 - $50,000","3-5","1-2","Independent","Moderate","Definitely not","Atheism",2,3,1,1
"oprtuCjbpfau3DWed",20,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim10_politics_true.png","Probabilistic","100",FALSE,"100","100","100",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Married","Yes","Excellent","English",43113,"UNITED STATES",47,"No","Some college","No","$20,001 - $50,000","3-5","1-2","Independent","Moderate","Definitely not","Atheism",2,3,1,1
"oprtuCjbpfau3DWed",20,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim8_news_false.png","Probabilistic","0",TRUE,"10","8","8",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Married","Yes","Excellent","English",43113,"UNITED STATES",47,"No","Some college","No","$20,001 - $50,000","3-5","1-2","Independent","Moderate","Definitely not","Atheism",2,3,1,1
"z5PSqdujPZigBjt5m",11,"stim1_f_num,stim6_f_num,stim13_t_num,stim18_t_num","stim13_economics_true.png","Probabilistic","100",FALSE,"100","100","70",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",53105,"UNITED STATES",46,"No","Master's degree","Yes, full time","$100,001 - $150,000","2","0","Independent","Very conservative","Definitely not","Atheism",4,6,1,3
"z5PSqdujPZigBjt5m",11,"stim1_f_num,stim6_f_num,stim13_t_num,stim18_t_num","stim1_false_political.png","Probabilistic","0",TRUE,"41","1","0",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",53105,"UNITED STATES",46,"No","Master's degree","Yes, full time","$100,001 - $150,000","2","0","Independent","Very conservative","Definitely not","Atheism",4,6,1,3
"z5PSqdujPZigBjt5m",11,"stim1_f_num,stim6_f_num,stim13_t_num,stim18_t_num","stim6_political_false.png","Probabilistic","0",TRUE,"0","98","98",TRUE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",53105,"UNITED STATES",46,"No","Master's degree","Yes, full time","$100,001 - $150,000","2","0","Independent","Very conservative","Definitely not","Atheism",4,6,1,3
"z5PSqdujPZigBjt5m",11,"stim1_f_num,stim6_f_num,stim13_t_num,stim18_t_num","stim18_terrorism_true.png","Probabilistic","100",FALSE,"71","100","100",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",53105,"UNITED STATES",46,"No","Master's degree","Yes, full time","$100,001 - $150,000","2","0","Independent","Very conservative","Definitely not","Atheism",4,6,1,3
"Mdm2d8BZxH33cvTRk",23,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim8_news_false.png","Probabilistic","0",TRUE,"30","39","30",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",976,"UNITED STATES",48,"No","Professional degree (e.g. JD, MD)","Yes, full time","$150,001-$250,000","3-5","1-2","Democratic","Liberal","Definitely not","I do not identify with any of these",5,7,1,2
"Mdm2d8BZxH33cvTRk",23,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim3_vaccines_false.png","Probabilistic","0",TRUE,"30","68","68",TRUE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",976,"UNITED STATES",48,"No","Professional degree (e.g. JD, MD)","Yes, full time","$150,001-$250,000","3-5","1-2","Democratic","Liberal","Definitely not","I do not identify with any of these",5,7,1,2
"Mdm2d8BZxH33cvTRk",23,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim9_politics_true.png","Probabilistic","100",FALSE,"100","100","98",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",976,"UNITED STATES",48,"No","Professional degree (e.g. JD, MD)","Yes, full time","$150,001-$250,000","3-5","1-2","Democratic","Liberal","Definitely not","I do not identify with any of these",5,7,1,2
"Mdm2d8BZxH33cvTRk",23,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim10_politics_true.png","Probabilistic","100",FALSE,"18","19","24",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",976,"UNITED STATES",48,"No","Professional degree (e.g. JD, MD)","Yes, full time","$150,001-$250,000","3-5","1-2","Democratic","Liberal","Definitely not","I do not identify with any of these",5,7,1,2
"bNyn7tfpBhC2FRTyZ",43,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim9_politics_true.png","Probabilistic","100",FALSE,"15","78","72",FALSE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",76108,"UNITED STATES",27,"No","Some college","Yes, part time","$20,001 - $50,000","2","0","Democratic","Liberal","Probably yes","Agnosticism",2,3,4,2
"bNyn7tfpBhC2FRTyZ",43,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim10_politics_true.png","Probabilistic","100",FALSE,"39","2","19",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",76108,"UNITED STATES",27,"No","Some college","Yes, part time","$20,001 - $50,000","2","0","Democratic","Liberal","Probably yes","Agnosticism",2,3,4,2
"bNyn7tfpBhC2FRTyZ",43,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim3_vaccines_false.png","Probabilistic","0",TRUE,"13","22","22",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",76108,"UNITED STATES",27,"No","Some college","Yes, part time","$20,001 - $50,000","2","0","Democratic","Liberal","Probably yes","Agnosticism",2,3,4,2
"njLZaPTjE4t53Lg5q",36,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim9_politics_true.png","Probabilistic","100",FALSE,"98","100","100",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",33511,"UNITED STATES",37,"No","Bachelor's degree","Yes, full time","$75,001-$100,000","3-5","1-2","Republican","Very conservative","Definitely not","Atheism",3,5,1,3
"njLZaPTjE4t53Lg5q",36,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim8_news_false.png","Probabilistic","0",TRUE,"14","100","100",TRUE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",33511,"UNITED STATES",37,"No","Bachelor's degree","Yes, full time","$75,001-$100,000","3-5","1-2","Republican","Very conservative","Definitely not","Atheism",3,5,1,3
"njLZaPTjE4t53Lg5q",36,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim3_vaccines_false.png","Probabilistic","0",TRUE,"1","0","1",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",33511,"UNITED STATES",37,"No","Bachelor's degree","Yes, full time","$75,001-$100,000","3-5","1-2","Republican","Very conservative","Definitely not","Atheism",3,5,1,3
"njLZaPTjE4t53Lg5q",36,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim10_politics_true.png","Probabilistic","100",FALSE,"45","50","100",FALSE,FALSE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",33511,"UNITED STATES",37,"No","Bachelor's degree","Yes, full time","$75,001-$100,000","3-5","1-2","Republican","Very conservative","Definitely not","Atheism",3,5,1,3
"KQq3EAvvodFHHpLjG",10,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim11_politics_true.png","Probabilistic","100",FALSE,"70","50","49",TRUE,FALSE,FALSE,"Male","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",21502,"United Staes",29,"No","Master's degree","Yes, full time","$20,001 - $50,000","1","0","Democratic","Very liberal","Definitely not","Atheism",4,3,1,3
"KQq3EAvvodFHHpLjG",10,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim5_vaccines_false.png","Probabilistic","0",TRUE,"0","0","0",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",21502,"United Staes",29,"No","Master's degree","Yes, full time","$20,001 - $50,000","1","0","Democratic","Very liberal","Definitely not","Atheism",4,3,1,3
"KQq3EAvvodFHHpLjG",10,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim14_health_true.png","Probabilistic","100",FALSE,"90","90","90",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",21502,"United Staes",29,"No","Master's degree","Yes, full time","$20,001 - $50,000","1","0","Democratic","Very liberal","Definitely not","Atheism",4,3,1,3
"KQq3EAvvodFHHpLjG",10,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim4_vaccines_false.png","Probabilistic","0",TRUE,"20","15","10",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",21502,"United Staes",29,"No","Master's degree","Yes, full time","$20,001 - $50,000","1","0","Democratic","Very liberal","Definitely not","Atheism",4,3,1,3
"gMeHBTWC7syR59FgH",43,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim8_news_false.png","Probabilistic","0",TRUE,"0","0","0",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Single, never married","No","","Other (e.g., Farsi, Hebrew, Arabic, Turkish, etc.)",63028,"Brazil",1,"No","Bachelor's degree","Yes, full time","$50,001- $75,000","3-5","0","Independent","Liberal","Definitely not","Atheism",3,4,1,2
"gMeHBTWC7syR59FgH",43,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim9_politics_true.png","Probabilistic","100",FALSE,"58","100","100",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Single, never married","No","","Other (e.g., Farsi, Hebrew, Arabic, Turkish, etc.)",63028,"Brazil",1,"No","Bachelor's degree","Yes, full time","$50,001- $75,000","3-5","0","Independent","Liberal","Definitely not","Atheism",3,4,1,2
"gMeHBTWC7syR59FgH",43,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim10_politics_true.png","Probabilistic","100",FALSE,"62","0","0",TRUE,FALSE,FALSE,"Male","White, non-Hispanic or Latino","Single, never married","No","","Other (e.g., Farsi, Hebrew, Arabic, Turkish, etc.)",63028,"Brazil",1,"No","Bachelor's degree","Yes, full time","$50,001- $75,000","3-5","0","Independent","Liberal","Definitely not","Atheism",3,4,1,2
"gMeHBTWC7syR59FgH",43,"stim8_f_num,stim3_f_num,stim10_t_num,stim9_t_num","stim3_vaccines_false.png","Probabilistic","0",TRUE,"0","0","0",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Single, never married","No","","Other (e.g., Farsi, Hebrew, Arabic, Turkish, etc.)",63028,"Brazil",1,"No","Bachelor's degree","Yes, full time","$50,001- $75,000","3-5","0","Independent","Liberal","Definitely not","Atheism",3,4,1,2
"SsqfELTDw8v2Jpyjz",34,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim11_politics_true.png","Probabilistic","100",FALSE,"20","23","24",FALSE,FALSE,FALSE,"Male","White, non-Hispanic or Latino","Married","Yes","Excellent","English",40504,"UNITED STATES",33,"No","Bachelor's degree","Yes, full time","$75,001-$100,000","3-5","1-2","Republican","Conservative","Definitely yes","Protestantism",3,5,5,2
"SsqfELTDw8v2Jpyjz",34,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim14_health_true.png","Probabilistic","100",FALSE,"72","74","80",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Married","Yes","Excellent","English",40504,"UNITED STATES",33,"No","Bachelor's degree","Yes, full time","$75,001-$100,000","3-5","1-2","Republican","Conservative","Definitely yes","Protestantism",3,5,5,2
"SsqfELTDw8v2Jpyjz",34,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim4_vaccines_false.png","Probabilistic","0",TRUE,"9","6","3",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Married","Yes","Excellent","English",40504,"UNITED STATES",33,"No","Bachelor's degree","Yes, full time","$75,001-$100,000","3-5","1-2","Republican","Conservative","Definitely yes","Protestantism",3,5,5,2
"SsqfELTDw8v2Jpyjz",34,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim5_vaccines_false.png","Probabilistic","0",TRUE,"88","66","79",FALSE,FALSE,FALSE,"Male","White, non-Hispanic or Latino","Married","Yes","Excellent","English",40504,"UNITED STATES",33,"No","Bachelor's degree","Yes, full time","$75,001-$100,000","3-5","1-2","Republican","Conservative","Definitely yes","Protestantism",3,5,5,2
"hAm8vYxL9grkypoWp",42,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim4_vaccines_false.png","Probabilistic","0",TRUE,"71","52","46",FALSE,FALSE,TRUE,"Female","Asian Pacific or South-East Asian (e.g. Japanese, Korean, Chinese, Thai, Vietnamese, etc.)","Single, never married","No","Excellent","An Asian Pacific or South-East Asian language (e.g. Japanese, Korean, Chinese, Thai, Vietnamese, etc.)",33442,"UNITED STATES",15,"Yes, full time","Some college","Yes, part time","$10,000 - $20,000","3-5","0","Independent","Moderate","Probably yes","Catholicism",2,2,4,1
"hAm8vYxL9grkypoWp",42,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim14_health_true.png","Probabilistic","100",FALSE,"21","51","57",FALSE,TRUE,TRUE,"Female","Asian Pacific or South-East Asian (e.g. Japanese, Korean, Chinese, Thai, Vietnamese, etc.)","Single, never married","No","Excellent","An Asian Pacific or South-East Asian language (e.g. Japanese, Korean, Chinese, Thai, Vietnamese, etc.)",33442,"UNITED STATES",15,"Yes, full time","Some college","Yes, part time","$10,000 - $20,000","3-5","0","Independent","Moderate","Probably yes","Catholicism",2,2,4,1
"hAm8vYxL9grkypoWp",42,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim11_politics_true.png","Probabilistic","100",FALSE,"19","20","22",FALSE,FALSE,FALSE,"Female","Asian Pacific or South-East Asian (e.g. Japanese, Korean, Chinese, Thai, Vietnamese, etc.)","Single, never married","No","Excellent","An Asian Pacific or South-East Asian language (e.g. Japanese, Korean, Chinese, Thai, Vietnamese, etc.)",33442,"UNITED STATES",15,"Yes, full time","Some college","Yes, part time","$10,000 - $20,000","3-5","0","Independent","Moderate","Probably yes","Catholicism",2,2,4,1
"hAm8vYxL9grkypoWp",42,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim5_vaccines_false.png","Probabilistic","0",TRUE,"57","60","55",FALSE,FALSE,FALSE,"Female","Asian Pacific or South-East Asian (e.g. Japanese, Korean, Chinese, Thai, Vietnamese, etc.)","Single, never married","No","Excellent","An Asian Pacific or South-East Asian language (e.g. Japanese, Korean, Chinese, Thai, Vietnamese, etc.)",33442,"UNITED STATES",15,"Yes, full time","Some college","Yes, part time","$10,000 - $20,000","3-5","0","Independent","Moderate","Probably yes","Catholicism",2,2,4,1
"ELdhtDwfLuvAxGX93",34,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim4_vaccines_false.png","Probabilistic","0",TRUE,"66","36","12",FALSE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",28752,"UNITED STATES",41,"No","High school diploma or GED","Yes, full time","$50,001- $75,000","2","0","Independent","Conservative","Definitely not","I do not identify with any of these",1,4,1,2
"ELdhtDwfLuvAxGX93",34,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim14_health_true.png","Probabilistic","100",FALSE,"51","52","60",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",28752,"UNITED STATES",41,"No","High school diploma or GED","Yes, full time","$50,001- $75,000","2","0","Independent","Conservative","Definitely not","I do not identify with any of these",1,4,1,2
"ELdhtDwfLuvAxGX93",34,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim11_politics_true.png","Probabilistic","100",FALSE,"18","12","0",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",28752,"UNITED STATES",41,"No","High school diploma or GED","Yes, full time","$50,001- $75,000","2","0","Independent","Conservative","Definitely not","I do not identify with any of these",1,4,1,2
"ELdhtDwfLuvAxGX93",34,"stim5_f_num,stim4_f_num,stim11_t_num,stim14_t_num","stim5_vaccines_false.png","Probabilistic","0",TRUE,"52","76","62",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",28752,"UNITED STATES",41,"No","High school diploma or GED","Yes, full time","$50,001- $75,000","2","0","Independent","Conservative","Definitely not","I do not identify with any of these",1,4,1,2
"G69NM4XKfMSWZHTCi",11,"stim1_f_num,stim6_f_num,stim13_t_num,stim18_t_num","stim13_economics_true.png","Probabilistic","100",FALSE,"99","100","100",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Divorced","Yes","Excellent","English",28387,"UNITED STATES",19,"No","Professional degree (e.g. JD, MD)","No","$10,000 - $20,000","1","0","Democratic","Very liberal","Definitely not","Atheism",5,2,1,3
